the	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
concentrations	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
104	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
congeners	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
persistent	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
organic	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
pollutants	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
seven	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
organotin	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
compounds	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
five	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
heavy	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
metals	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
methylmercury	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
130	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
randomly	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
selected	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
placentas	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Additionally	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
we	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
examined	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
similarities	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
between	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
pollutant	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
concentrations	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
by	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
analyzing	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
correlations	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
between	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
their	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
placental	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
concentrations	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Our	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
results	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
yield	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
new	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
information	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
for	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
conducting	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
contaminant	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
risk	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
assessments	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
for	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
prenatal	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
period	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Out	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
117	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
individual	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
persistent	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
organic	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
pollutants	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
or	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
metals	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
assayed	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
46	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
could	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
be	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
detected	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
more	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
than	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
half	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
placentas	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Moreover	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
dichlorodiphenyldichloroethylene	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
p	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
p	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
DDE	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
was	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
found	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
all	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
placentas	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
The	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
data	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
indicates	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
that	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
fetal	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
exposure	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
to	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
dioxins	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
furans	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
PCDD	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Fs	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
polychlorinated	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
biphenyls	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
PCBs	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
p	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
p	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
DDE	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
methylmercury	-	-	B-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Unborn	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
children	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
are	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
exposed	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
to	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
environmental	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
pollutants	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
via	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
placenta	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
there	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
is	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
a	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
causal	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
relationship	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
between	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
maternal	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
intake	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
pollutants	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
fetal	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
exposure	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Placental	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
examination	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
is	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
an	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
effective	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
way	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
for	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
acquiring	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
data	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
for	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
estimating	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
fetal	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
exposure	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
We	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
analyzed	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
concentrations	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
104	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
congeners	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
persistent	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
organic	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
pollutants	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
seven	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
organotin	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
compounds	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
five	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
heavy	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
metals	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
methylmercury	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
130	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
randomly	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
selected	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
placentas	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Additionally	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
we	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
examined	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
similarities	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
between	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
pollutant	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
concentrations	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
by	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
analyzing	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
correlations	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
between	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
their	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
placental	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
concentrations	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Our	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
results	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
yield	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
new	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
information	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
for	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
conducting	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
contaminant	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
risk	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
assessments	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
for	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
prenatal	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
period	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Out	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
117	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
individual	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
persistent	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
organic	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
pollutants	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
or	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
metals	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
assayed	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
46	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
could	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
be	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
detected	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
more	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
than	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
half	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
placentas	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Moreover	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
dichlorodiphenyldichloroethylene	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
p	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
p	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
DDE	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
was	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
found	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
all	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
placentas	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
The	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
data	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
indicates	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
that	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
fetal	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
exposure	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
to	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
dioxins	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
furans	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
PCDD	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Fs	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
polychlorinated	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
biphenyls	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
PCBs	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
p	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
p	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
DDE	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
methylmercury	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
depends	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
on	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
mother	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
s	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
parity	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
age	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
We	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
also	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
conclude	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
that	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
sources	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
above	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
four	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
pollutants	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
are	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
similar	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
but	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
differ	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
from	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
sources	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
polybrominated	-	-	B-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
diphenyl	-	-	I-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
ethers	-	-	I-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
The	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
fish	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
ingredient	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
N3	-	-	B-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
docosahexaenoic	-	-	I-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
acid	-	-	I-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
The	-	-	O-ABBREVIATION	-	-	-	-	-	-	-	-	-	-	-	-	-
fish	-	-	O-ABBREVIATION	-	-	-	-	-	-	-	-	-	-	-	-	-
ingredient	-	-	O-ABBREVIATION	-	-	-	-	-	-	-	-	-	-	-	-	-
N3	-	-	O-ABBREVIATION	-	-	-	-	-	-	-	-	-	-	-	-	-
docosahexaenoic	-	-	O-ABBREVIATION	-	-	-	-	-	-	-	-	-	-	-	-	-
acid	-	-	O-ABBREVIATION	-	-	-	-	-	-	-	-	-	-	-	-	-
22	-	-	O-ABBREVIATION	-	-	-	-	-	-	-	-	-	-	-	-	-
6	-	-	O-ABBREVIATION	-	-	-	-	-	-	-	-	-	-	-	-	-
n	-	-	O-ABBREVIATION	-	-	-	-	-	-	-	-	-	-	-	-	-
3	-	-	O-ABBREVIATION	-	-	-	-	-	-	-	-	-	-	-	-	-
DHA	-	-	B-ABBREVIATION	-	-	-	-	-	-	-	-	-	-	-	-	-
The	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
fish	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
ingredient	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
N3	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
docosahexaenoic	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
acid	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
22	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
6	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
n	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
3	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
DHA	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
stimulates	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
brain	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
development	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
On	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
other	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
hand	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
methylmercury	-	-	B-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
The	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
fish	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
ingredient	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
N3	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
docosahexaenoic	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
acid	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
22	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
6	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
n	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
3	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
DHA	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
stimulates	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
brain	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
development	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
On	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
other	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
hand	-	-	O-FORMULA	-	-	-	-	-	-	-	-	-	-	-	-	-
